return_id,customer_id,item_category,return_amount,return_date,auto_approved,review_flag
RET-901647,CUST-10379,accessories,63.55,2026-04-27,1,0
RET-900907,CUST-11142,apparel,38.51,2026-05-04,1,0
RET-901850,CUST-13954,accessories,17.03,2026-04-06,1,0
RET-900782,CUST-11738,accessories,45.44,2026-04-25,1,0
RET-900164,CUST-10172,apparel,43.63,2026-04-11,1,0
RET-901484,CUST-11462,footwear,67.25,2026-04-05,1,0
RET-900250,CUST-10864,footwear,38.98,2026-04-10,1,0
RET-901439,CUST-12903,accessories,34.29,2026-04-14,1,0
RET-901084,CUST-11883,footwear,41.9,2026-04-12,1,0
RET-900201,CUST-13904,footwear,43.59,2026-05-11,1,0
RET-900777,CUST-12677,accessories,17.75,2026-05-07,1,0
RET-902424,CUST-12706,apparel,155.83,2026-04-11,1,0
RET-900779,CUST-12112,apparel,142.53,2026-05-07,1,0
RET-900399,CUST-12668,footwear,15.56,2026-04-24,1,0
RET-900801,CUST-10947,apparel,21.6,2026-04-30,1,0
RET-902328,CUST-10937,apparel,144.26,2026-04-26,1,0
RET-900813,CUST-12570,footwear,120.23,2026-04-08,1,0
RET-902333,CUST-13794,apparel,106.61,2026-05-04,1,0
RET-900028,CUST-12411,accessories,48.01,2026-04-28,1,0
RET-900641,CUST-10365,accessories,99.89,2026-04-19,1,0
RET-900752,CUST-11843,apparel,128.46,2026-05-09,1,0
RET-901884,CUST-10118,footwear,33.54,2026-04-14,1,0
RET-900926,CUST-10723,accessories,74.82,2026-05-07,1,0
RET-902728,CUST-11205,apparel,595.7,2026-04-30,1,0
RET-901792,CUST-12308,apparel,94.3,2026-05-02,1,0
RET-901060,CUST-12988,apparel,25.75,2026-05-07,1,0
RET-902048,CUST-12216,footwear,9.12,2026-04-07,1,0
RET-900451,CUST-11190,accessories,120.85,2026-04-26,1,0
RET-901784,CUST-12580,accessories,91.92,2026-04-13,1,0
RET-902650,CUST-10735,footwear,366.46,2026-04-21,1,0
RET-900126,CUST-13667,accessories,29.4,2026-04-04,1,0
RET-902226,CUST-11430,accessories,21.79,2026-04-20,1,0
RET-901371,CUST-11810,apparel,38.45,2026-04-04,1,0
RET-900932,CUST-12338,footwear,102.38,2026-04-30,1,0
RET-901946,CUST-10351,apparel,17.01,2026-04-14,1,0
RET-901023,CUST-11035,footwear,116.49,2026-04-06,1,0
RET-900705,CUST-10868,accessories,51.49,2026-05-01,1,0
RET-902293,CUST-13792,footwear,89.38,2026-04-22,1,0
RET-901140,CUST-13058,footwear,12.31,2026-04-27,1,0
RET-901128,CUST-11592,accessories,28.54,2026-04-28,1,0
RET-901281,CUST-10967,accessories,82.97,2026-05-03,1,0
RET-900379,CUST-11662,accessories,77.46,2026-04-10,1,0
RET-900535,CUST-11789,accessories,38.22,2026-04-26,1,0
RET-901761,CUST-10632,footwear,99.71,2026-04-11,1,0
RET-901574,CUST-10275,apparel,43.72,2026-04-10,1,0
RET-900351,CUST-11460,apparel,111.5,2026-05-06,1,0
RET-900293,CUST-12552,footwear,7.15,2026-04-01,1,0
RET-901901,CUST-10323,apparel,162.45,2026-04-13,1,0
RET-902314,CUST-13092,accessories,19.46,2026-05-07,1,0
RET-901416,CUST-12100,apparel,7.39,2026-05-10,1,0
RET-901168,CUST-10373,apparel,16.85,2026-04-23,1,0
RET-900884,CUST-11699,accessories,47.57,2026-04-06,1,0
RET-901115,CUST-13154,apparel,41.32,2026-04-07,1,0
RET-902485,CUST-11649,apparel,98.03,2026-05-10,1,0
RET-901022,CUST-13323,footwear,13.26,2026-05-05,1,0
RET-900023,CUST-12407,footwear,72.26,2026-04-17,1,0
RET-901614,CUST-13606,footwear,93.28,2026-04-04,1,0
RET-902126,CUST-13954,accessories,102.55,2026-04-12,1,0
RET-902245,CUST-10383,footwear,124.19,2026-04-21,1,0
RET-900755,CUST-12171,accessories,27.85,2026-04-23,1,0
RET-900090,CUST-13018,apparel,135.83,2026-04-04,1,0
RET-900959,CUST-13765,footwear,47.68,2026-04-13,1,0
RET-901158,CUST-10206,footwear,51.7,2026-04-26,1,0
RET-901017,CUST-12672,apparel,171.55,2026-05-01,1,0
RET-900523,CUST-10908,apparel,86.13,2026-04-29,1,0
RET-900000,CUST-12761,footwear,37.01,2026-04-07,1,0
RET-901645,CUST-10369,apparel,56.87,2026-05-02,1,0
RET-902323,CUST-10359,apparel,85.81,2026-05-10,1,0
RET-900682,CUST-12821,footwear,117.51,2026-04-19,1,0
RET-900233,CUST-12842,apparel,71.57,2026-04-18,1,0
RET-900381,CUST-12289,apparel,118.25,2026-04-04,1,0
RET-902225,CUST-10523,footwear,59.25,2026-05-02,1,0
RET-901491,CUST-12348,accessories,87.88,2026-04-05,1,0
RET-901923,CUST-11149,footwear,49.5,2026-05-06,1,0
RET-901251,CUST-13337,footwear,124.09,2026-05-07,1,0
RET-901927,CUST-12482,accessories,93.58,2026-04-19,1,0
RET-900915,CUST-13236,apparel,39.75,2026-04-15,1,0
RET-900704,CUST-10925,apparel,27.78,2026-05-11,1,0
RET-902115,CUST-11964,footwear,98.79,2026-04-16,1,0
RET-902506,CUST-12834,apparel,11.93,2026-05-11,1,0
RET-901965,CUST-12323,footwear,30.56,2026-05-11,1,0
RET-901644,CUST-13289,accessories,77.6,2026-04-30,1,0
RET-900597,CUST-11029,accessories,89.17,2026-04-24,1,0
RET-901966,CUST-13620,footwear,38.43,2026-04-14,1,0
RET-901421,CUST-11847,apparel,64.83,2026-04-26,1,0
RET-901981,CUST-12886,footwear,52.48,2026-05-04,1,0
RET-900223,CUST-11715,apparel,23.99,2026-04-18,1,0
RET-900133,CUST-13109,accessories,67.61,2026-04-27,1,0
RET-902528,CUST-10314,accessories,98.86,2026-05-08,1,0
RET-900213,CUST-11641,footwear,31.27,2026-04-24,1,0
RET-901034,CUST-12985,apparel,30.94,2026-04-02,1,0
RET-900572,CUST-12946,footwear,83.69,2026-04-30,1,0
RET-901932,CUST-10282,accessories,43.03,2026-04-10,1,0
RET-901544,CUST-10891,accessories,12.54,2026-05-08,1,0
RET-900202,CUST-12134,footwear,37.94,2026-05-07,1,0
RET-900077,CUST-12277,footwear,20.91,2026-04-29,1,0
RET-902005,CUST-13715,apparel,23.93,2026-05-04,1,0
RET-902641,CUST-13929,footwear,427.19,2026-04-23,1,0
RET-901412,CUST-13535,footwear,146.4,2026-04-11,1,0
RET-901902,CUST-12375,apparel,3.4,2026-04-02,1,0
RET-900439,CUST-12835,apparel,53.74,2026-04-19,1,0
RET-902000,CUST-11613,footwear,83.27,2026-05-06,1,0
RET-900174,CUST-11989,apparel,28.43,2026-04-06,1,0
RET-902402,CUST-13225,accessories,123.71,2026-04-01,1,0
RET-901457,CUST-13049,footwear,38.21,2026-04-28,1,0
RET-900342,CUST-13267,accessories,45.07,2026-04-27,1,0
RET-901032,CUST-13378,accessories,19.27,2026-04-10,1,0
RET-902682,CUST-11697,footwear,340.02,2026-05-07,1,0
RET-901575,CUST-12562,footwear,19.31,2026-05-06,1,0
RET-900252,CUST-10729,apparel,35.76,2026-04-04,1,0
RET-900297,CUST-11080,accessories,96.65,2026-05-06,1,0
RET-900545,CUST-13452,apparel,75.77,2026-05-04,1,0
RET-900543,CUST-11909,accessories,109.04,2026-04-09,1,0
RET-902585,CUST-10895,accessories,122.66,2026-05-09,1,0
RET-901908,CUST-13271,accessories,64.97,2026-05-04,1,0
RET-902629,CUST-12416,accessories,605.99,2026-04-03,1,0
RET-901346,CUST-11785,accessories,51.34,2026-05-10,1,0
RET-900594,CUST-13417,accessories,32.25,2026-04-04,1,0
RET-901858,CUST-12181,footwear,55.12,2026-04-19,1,0
RET-900908,CUST-12719,apparel,25.81,2026-04-14,1,0
RET-902117,CUST-13961,footwear,125.16,2026-04-04,1,0
RET-900490,CUST-12713,accessories,38.06,2026-05-10,1,0
RET-902611,CUST-11072,footwear,364.95,2026-04-11,1,0
RET-901834,CUST-10690,accessories,55.42,2026-05-10,1,0
RET-901632,CUST-12025,apparel,28.15,2026-04-24,1,0
RET-900227,CUST-10945,apparel,54.34,2026-04-30,1,0
RET-902400,CUST-10594,apparel,41.82,2026-04-21,1,0
RET-902398,CUST-13523,footwear,67.1,2026-04-01,1,0
RET-902426,CUST-10012,footwear,39.77,2026-04-06,1,0
RET-900394,CUST-12167,accessories,56.87,2026-04-05,1,0
RET-901986,CUST-11286,apparel,9.02,2026-04-25,1,0
RET-900685,CUST-10053,footwear,46.1,2026-05-09,1,0
RET-901320,CUST-10717,footwear,104.85,2026-04-10,1,0
RET-900788,CUST-11298,footwear,210.18,2026-04-16,1,0
RET-902512,CUST-11300,apparel,19.57,2026-05-09,1,0
RET-900254,CUST-12041,footwear,37.96,2026-04-29,1,0
RET-902534,CUST-11324,footwear,43.62,2026-04-05,1,0
RET-901975,CUST-13648,accessories,74.65,2026-04-26,1,0
RET-901269,CUST-12341,apparel,63.23,2026-04-16,1,0
RET-901874,CUST-10778,footwear,14.31,2026-05-09,1,0
RET-902722,CUST-10703,accessories,160.91,2026-05-06,1,0
RET-902280,CUST-11386,apparel,25.99,2026-04-16,1,0
RET-900408,CUST-11267,apparel,30.23,2026-05-09,1,0
RET-902386,CUST-11965,apparel,100.22,2026-04-23,1,0
RET-900357,CUST-12897,apparel,21.94,2026-04-04,1,0
RET-901222,CUST-13659,accessories,230.71,2026-04-23,1,0
RET-900629,CUST-13513,apparel,184.9,2026-04-25,1,0
RET-900701,CUST-13485,accessories,68.83,2026-04-01,1,0
RET-901683,CUST-11805,footwear,67.32,2026-04-29,1,0
RET-900295,CUST-10103,accessories,97.12,2026-05-04,1,0
RET-900709,CUST-10219,footwear,58.03,2026-05-06,1,0
RET-902458,CUST-13035,footwear,63.26,2026-05-12,1,0
RET-900011,CUST-12101,footwear,48.73,2026-04-27,1,0
RET-900640,CUST-12007,accessories,58.19,2026-04-29,1,0
RET-902488,CUST-12614,footwear,35.45,2026-04-14,1,0
RET-901867,CUST-12148,accessories,45.48,2026-04-15,1,0
RET-901333,CUST-11536,apparel,114.85,2026-05-12,1,0
RET-902343,CUST-11905,accessories,6.03,2026-04-12,1,0
RET-901447,CUST-11889,accessories,72.89,2026-05-02,1,0
RET-900281,CUST-10848,apparel,72.03,2026-05-10,1,0
RET-901736,CUST-12953,accessories,29.61,2026-04-27,1,0
RET-901036,CUST-13616,footwear,75.67,2026-04-14,1,0
RET-900946,CUST-13910,apparel,42.82,2026-04-28,1,0
RET-900516,CUST-12596,accessories,129.95,2026-04-09,1,0
RET-901865,CUST-13052,apparel,86.26,2026-04-22,1,0
RET-901838,CUST-13530,apparel,70.6,2026-04-01,1,0
RET-900922,CUST-10948,footwear,23.46,2026-05-09,1,0
RET-900618,CUST-13860,footwear,110.3,2026-04-25,1,0
RET-900148,CUST-13586,apparel,126.22,2026-04-22,1,0
RET-900397,CUST-12337,footwear,22.42,2026-04-26,1,0
RET-902068,CUST-13199,footwear,77.09,2026-04-12,1,0
RET-901964,CUST-11697,footwear,91.2,2026-04-12,1,0
RET-901351,CUST-12922,apparel,66.44,2026-04-14,1,0
RET-900719,CUST-12129,footwear,22.18,2026-04-17,1,0
RET-901510,CUST-11880,footwear,73.86,2026-04-21,1,0
RET-901601,CUST-10085,apparel,27.57,2026-04-11,1,0
RET-902039,CUST-11911,footwear,28.94,2026-05-08,1,0
RET-902559,CUST-13162,footwear,38.36,2026-04-26,1,0
RET-901546,CUST-13403,apparel,84.21,2026-04-10,1,0
RET-902393,CUST-10148,footwear,61.57,2026-04-09,1,0
RET-902544,CUST-11030,apparel,34.95,2026-04-14,1,0
RET-901295,CUST-13123,apparel,81.79,2026-04-20,1,0
RET-901977,CUST-13750,accessories,44.77,2026-04-05,1,0
RET-900655,CUST-12837,accessories,18.84,2026-04-21,1,0
RET-900626,CUST-10950,footwear,41.55,2026-04-15,1,0
RET-900555,CUST-13976,apparel,46.41,2026-05-06,1,0
RET-901692,CUST-11495,footwear,132.74,2026-05-07,1,0
RET-901840,CUST-13636,apparel,35.96,2026-05-09,1,0
RET-902476,CUST-12662,accessories,51.4,2026-04-28,1,0
RET-901110,CUST-10127,footwear,48.51,2026-04-15,1,0
RET-901188,CUST-12879,apparel,27.67,2026-04-06,1,0
RET-901891,CUST-13437,apparel,61.85,2026-04-04,1,0
RET-902294,CUST-13557,accessories,108.34,2026-04-03,1,0
RET-901120,CUST-10315,accessories,89.51,2026-05-07,1,0
RET-901144,CUST-10531,accessories,28.98,2026-04-14,1,0
RET-900637,CUST-12115,accessories,122.15,2026-05-05,1,0
RET-902679,CUST-11206,accessories,531.89,2026-04-21,1,0
RET-900697,CUST-11490,footwear,51.17,2026-04-15,1,0
RET-901217,CUST-12398,footwear,63.37,2026-04-18,1,0
RET-901885,CUST-10457,apparel,87.35,2026-04-27,1,0
RET-902344,CUST-12951,footwear,43.2,2026-04-16,1,0
RET-900987,CUST-10679,apparel,44.9,2026-04-22,1,0
RET-900326,CUST-13579,accessories,57.46,2026-05-12,1,0
RET-901367,CUST-10769,accessories,130.55,2026-04-16,1,0
RET-901132,CUST-11156,accessories,154.4,2026-05-06,1,0
RET-901179,CUST-12927,accessories,50.79,2026-04-11,1,0
RET-901707,CUST-10221,apparel,88.19,2026-04-09,1,0
RET-901554,CUST-12746,apparel,41.8,2026-05-09,1,0
RET-902460,CUST-10038,apparel,45.53,2026-04-01,1,0
RET-900667,CUST-11557,apparel,174.02,2026-04-08,1,0
RET-901728,CUST-13616,footwear,9.36,2026-04-28,1,0
RET-900873,CUST-10716,apparel,159.82,2026-05-04,1,0
RET-900375,CUST-11964,accessories,133.03,2026-04-14,1,0
RET-900056,CUST-11441,footwear,95.53,2026-05-04,1,0
RET-901646,CUST-10207,footwear,28.84,2026-04-02,1,0
RET-901053,CUST-11978,apparel,7.67,2026-04-20,1,0
RET-900480,CUST-11318,footwear,123.9,2026-04-29,1,0
RET-900986,CUST-12626,apparel,68.45,2026-04-10,1,0
RET-900596,CUST-12840,accessories,43.4,2026-04-04,1,0
RET-901502,CUST-13569,accessories,14.63,2026-05-05,1,0
RET-901372,CUST-12444,footwear,42.94,2026-04-19,1,0
RET-902612,CUST-11072,apparel,403.51,2026-05-01,1,0
RET-900720,CUST-10547,accessories,35.12,2026-04-08,1,0
RET-901509,CUST-13166,footwear,51.01,2026-04-07,1,0
RET-902459,CUST-12363,accessories,33.15,2026-04-10,1,0
RET-900471,CUST-13082,footwear,49.37,2026-04-12,1,0
RET-901386,CUST-13414,accessories,80.06,2026-04-24,1,0
RET-900016,CUST-12507,accessories,85.73,2026-05-04,1,0
RET-901434,CUST-13801,accessories,60.9,2026-04-27,1,0
RET-902058,CUST-11611,footwear,7.74,2026-05-11,1,0
RET-900075,CUST-11104,accessories,43.6,2026-04-10,1,0
RET-900134,CUST-13766,apparel,71.59,2026-04-07,1,0
RET-900001,CUST-11455,accessories,110.75,2026-04-02,1,0
RET-900762,CUST-11683,apparel,119.02,2026-04-06,1,0
RET-900437,CUST-11839,accessories,69.31,2026-04-02,1,0
RET-902656,CUST-13272,footwear,429.39,2026-04-03,1,0
RET-902584,CUST-10524,apparel,49.87,2026-04-06,1,0
RET-901893,CUST-13463,accessories,109.72,2026-04-02,1,0
RET-900319,CUST-13701,footwear,58.91,2026-05-12,1,0
RET-901894,CUST-10921,apparel,22.12,2026-04-29,1,0
RET-901777,CUST-11948,apparel,34.14,2026-04-17,1,0
RET-901710,CUST-11471,apparel,44.81,2026-04-02,1,0
RET-902246,CUST-11877,footwear,28.89,2026-04-23,1,0
RET-900931,CUST-11958,apparel,102.24,2026-04-11,1,0
RET-902198,CUST-10976,apparel,110.61,2026-04-09,1,0
RET-900518,CUST-10330,accessories,96.57,2026-04-22,1,0
RET-900689,CUST-10351,footwear,141.8,2026-04-10,1,0
RET-901997,CUST-13768,apparel,100.33,2026-05-01,1,0
RET-900699,CUST-13621,accessories,132.25,2026-04-28,1,0
RET-901345,CUST-13879,footwear,17.99,2026-05-09,1,0
RET-900567,CUST-11156,apparel,59.92,2026-05-10,1,0
RET-900208,CUST-10471,footwear,95.28,2026-05-06,1,0
RET-901275,CUST-13020,apparel,65.13,2026-05-02,1,0
RET-900378,CUST-13480,apparel,12.59,2026-04-13,1,0
RET-901191,CUST-12260,footwear,28.73,2026-04-29,1,0
RET-902519,CUST-10949,accessories,124.63,2026-04-22,1,0
RET-901558,CUST-12155,accessories,23.18,2026-04-14,1,0
RET-901086,CUST-12480,footwear,48.47,2026-04-18,1,0
RET-900425,CUST-12088,apparel,103.22,2026-04-18,1,0
RET-900982,CUST-12027,accessories,181.63,2026-05-11,1,0
RET-901934,CUST-12789,footwear,56.88,2026-05-07,1,0
RET-901113,CUST-12317,apparel,42.31,2026-04-04,1,0
RET-902563,CUST-12114,apparel,58.44,2026-04-18,1,0
RET-902623,CUST-13042,footwear,165.43,2026-04-27,1,0
RET-901180,CUST-10350,accessories,27.71,2026-04-30,1,0
RET-901465,CUST-10399,accessories,78.45,2026-05-02,1,0
RET-901618,CUST-12887,apparel,139.81,2026-05-10,1,0
RET-902306,CUST-11642,footwear,90.58,2026-04-30,1,0
RET-900414,CUST-11966,apparel,49.92,2026-04-18,1,0
RET-900475,CUST-11479,accessories,40.83,2026-05-05,1,0
RET-901698,CUST-11567,footwear,88.95,2026-04-02,1,0
RET-902420,CUST-13483,footwear,80.8,2026-04-16,1,0
RET-901576,CUST-12145,footwear,114.71,2026-04-10,1,0
RET-901535,CUST-13755,accessories,95.41,2026-05-04,1,0
RET-902693,CUST-10839,apparel,390.24,2026-05-01,1,0
RET-901007,CUST-11444,footwear,64.89,2026-05-06,1,0
RET-902632,CUST-13546,apparel,598.73,2026-04-02,1,0
RET-900647,CUST-13321,apparel,149.79,2026-04-08,1,0
RET-900706,CUST-11838,accessories,134.06,2026-04-15,1,0
RET-901787,CUST-10330,accessories,29.17,2026-04-07,1,0
RET-900521,CUST-12248,footwear,41.82,2026-04-22,1,0
RET-900717,CUST-11591,accessories,154.46,2026-05-01,1,0
RET-901714,CUST-12227,footwear,16.47,2026-05-03,1,0
RET-901154,CUST-13267,footwear,14.25,2026-04-25,1,0
RET-902714,CUST-12177,accessories,426.77,2026-04-05,1,0
RET-902631,CUST-13546,accessories,186.66,2026-05-09,1,0
RET-901847,CUST-10413,apparel,88.28,2026-04-17,1,0
RET-902069,CUST-10411,accessories,42.1,2026-04-11,1,0
RET-900870,CUST-11036,accessories,53.76,2026-04-19,1,0
RET-901497,CUST-12707,accessories,76.88,2026-04-12,1,0
RET-901137,CUST-11470,accessories,80.53,2026-04-01,1,0
RET-900865,CUST-10500,apparel,193.33,2026-04-04,1,0
RET-900767,CUST-11911,apparel,134.19,2026-04-18,1,0
RET-901953,CUST-11163,accessories,35.44,2026-05-09,1,0
RET-902030,CUST-11012,apparel,55.81,2026-04-20,1,0
RET-901895,CUST-11289,accessories,64.16,2026-04-17,1,0
RET-900189,CUST-13446,apparel,61.91,2026-04-22,1,0
RET-900634,CUST-13954,apparel,48.33,2026-04-17,1,0
RET-901204,CUST-11930,accessories,57.57,2026-05-01,1,0
RET-900179,CUST-13828,accessories,36.49,2026-04-23,1,0
RET-900149,CUST-11640,accessories,84.8,2026-04-02,1,0
RET-901121,CUST-11018,apparel,44.7,2026-04-22,1,0
RET-901778,CUST-10927,apparel,18.56,2026-04-03,1,0
RET-902264,CUST-12566,accessories,27.69,2026-04-05,1,0
RET-901961,CUST-11686,footwear,61.37,2026-04-23,1,0
RET-902531,CUST-13293,footwear,57.84,2026-04-06,1,0
RET-900863,CUST-12794,apparel,36.31,2026-04-21,1,0
RET-902530,CUST-13098,accessories,45.34,2026-04-20,1,0
RET-901616,CUST-13438,apparel,50.8,2026-05-02,1,0
RET-900345,CUST-11173,accessories,58.74,2026-04-29,1,0
RET-902583,CUST-11154,apparel,6.98,2026-04-29,1,0
RET-901274,CUST-10128,accessories,14.13,2026-04-22,1,0
RET-901319,CUST-12247,apparel,72.29,2026-05-08,1,0
RET-900050,CUST-10001,footwear,19.82,2026-04-22,1,0
RET-900968,CUST-10942,apparel,44.01,2026-04-06,1,0
RET-900120,CUST-12768,accessories,9.19,2026-05-01,1,0
RET-901316,CUST-10824,footwear,28.39,2026-05-01,1,0
RET-902071,CUST-10055,apparel,4.88,2026-05-04,1,0
RET-901967,CUST-10906,apparel,15.48,2026-05-02,1,0
RET-901392,CUST-12731,footwear,9.24,2026-04-12,1,0
RET-901216,CUST-13705,accessories,34.81,2026-04-19,1,0
RET-900843,CUST-12476,footwear,69.21,2026-04-02,1,0
RET-902088,CUST-10910,accessories,93.18,2026-04-22,1,0
RET-901285,CUST-11500,footwear,63.73,2026-04-15,1,0
RET-901994,CUST-12040,apparel,76.14,2026-04-19,1,0
RET-900478,CUST-13059,accessories,35.18,2026-04-02,1,0
RET-902425,CUST-10905,footwear,54.5,2026-04-30,1,0
RET-901570,CUST-12445,footwear,55.92,2026-04-30,1,0
RET-900074,CUST-13239,accessories,95.45,2026-04-07,1,0
RET-901210,CUST-13427,accessories,82.06,2026-05-04,1,0
RET-900574,CUST-11456,accessories,93.74,2026-04-19,1,0
RET-901456,CUST-13865,apparel,71.66,2026-04-30,1,0
RET-901803,CUST-11682,footwear,66.99,2026-05-07,1,0
RET-901035,CUST-11282,apparel,91.9,2026-04-03,1,0
RET-901789,CUST-11169,footwear,77.3,2026-04-25,1,0
RET-901875,CUST-10168,footwear,97.0,2026-05-05,1,0
RET-900963,CUST-11982,apparel,70.1,2026-05-10,1,0
RET-900654,CUST-10168,apparel,52.5,2026-05-03,1,0
RET-901020,CUST-12381,apparel,15.64,2026-04-25,1,0
RET-902269,CUST-12875,footwear,41.85,2026-04-27,1,0
RET-901233,CUST-11807,accessories,81.33,2026-04-08,1,0
RET-901203,CUST-10375,accessories,92.92,2026-05-09,1,0
RET-900901,CUST-12069,accessories,136.47,2026-05-08,1,0
RET-900440,CUST-13401,accessories,30.38,2026-05-11,1,0
RET-900983,CUST-13360,apparel,98.3,2026-04-22,1,0
RET-901880,CUST-10298,footwear,35.18,2026-04-09,1,0
RET-900205,CUST-10144,apparel,57.99,2026-04-04,1,0
RET-901408,CUST-12127,accessories,164.86,2026-05-12,1,0
RET-900500,CUST-11056,accessories,42.87,2026-04-26,1,0
RET-902061,CUST-11456,footwear,40.55,2026-04-24,1,0
RET-900531,CUST-12258,footwear,22.5,2026-05-04,1,0
RET-900741,CUST-10995,accessories,85.08,2026-04-06,1,0
RET-902258,CUST-13971,footwear,20.76,2026-05-01,1,0
RET-902437,CUST-11295,footwear,70.69,2026-05-08,1,0
RET-901334,CUST-11431,accessories,84.56,2026-04-29,1,0
RET-900589,CUST-13741,apparel,24.99,2026-04-26,1,0
RET-901904,CUST-11046,footwear,668.38,2026-04-28,1,0
RET-901450,CUST-12591,accessories,41.49,2026-04-21,1,0
RET-901173,CUST-12641,apparel,115.15,2026-04-04,1,0
RET-900605,CUST-13844,accessories,33.67,2026-04-24,1,0
RET-902634,CUST-13546,footwear,413.46,2026-04-10,1,0
RET-900175,CUST-13895,apparel,66.27,2026-04-18,1,0
RET-901213,CUST-10167,footwear,40.45,2026-04-20,1,0
RET-901783,CUST-11019,apparel,35.5,2026-04-06,1,0
RET-901480,CUST-10038,apparel,26.0,2026-04-06,1,0
RET-902137,CUST-11831,apparel,50.34,2026-04-07,1,0
RET-900412,CUST-13725,apparel,177.81,2026-04-05,1,0
RET-901390,CUST-11822,accessories,10.78,2026-04-03,1,0
RET-901341,CUST-13011,accessories,142.86,2026-05-01,1,0
RET-902077,CUST-12684,accessories,47.36,2026-04-30,1,0
RET-902260,CUST-12926,apparel,29.1,2026-05-07,1,0
RET-902233,CUST-11753,footwear,83.02,2026-04-27,1,0
RET-902525,CUST-10214,accessories,191.18,2026-05-02,1,0
RET-900348,CUST-12152,footwear,77.61,2026-04-14,1,0
RET-902298,CUST-10887,accessories,35.67,2026-04-15,1,0
RET-902122,CUST-13955,accessories,120.3,2026-05-09,1,0
RET-900883,CUST-10561,apparel,127.04,2026-04-28,1,0
RET-902599,CUST-12280,footwear,97.5,2026-04-27,1,0
RET-902640,CUST-11959,accessories,356.13,2026-04-22,1,0
RET-900264,CUST-12497,footwear,100.94,2026-04-15,1,0
RET-901623,CUST-12288,footwear,87.07,2026-04-14,1,0
RET-902362,CUST-10578,apparel,72.05,2026-05-01,1,0
RET-901178,CUST-13972,apparel,12.92,2026-04-09,1,0
RET-902097,CUST-12957,apparel,49.47,2026-04-25,1,0
RET-902070,CUST-13615,apparel,63.5,2026-04-14,1,0
RET-901562,CUST-12701,accessories,128.64,2026-05-02,1,0
RET-900881,CUST-11351,apparel,91.14,2026-05-03,1,0
RET-901430,CUST-11955,footwear,48.02,2026-04-28,1,0
RET-901282,CUST-10541,footwear,25.23,2026-04-05,1,0
RET-902033,CUST-12072,accessories,78.98,2026-04-29,1,0
RET-902673,CUST-12356,apparel,502.9,2026-04-11,1,0
RET-901388,CUST-11096,accessories,61.57,2026-05-05,1,0
RET-901680,CUST-10482,apparel,82.05,2026-04-12,1,0
RET-902717,CUST-11879,apparel,396.81,2026-04-26,1,0
RET-901548,CUST-13507,accessories,145.15,2026-05-06,1,0
RET-902078,CUST-13609,footwear,38.94,2026-04-28,1,0
RET-900010,CUST-11664,footwear,90.78,2026-04-13,1,0
RET-901628,CUST-12868,apparel,133.52,2026-04-26,1,0
RET-900438,CUST-12245,apparel,60.49,2026-04-02,1,0
RET-901366,CUST-12251,accessories,94.79,2026-04-25,1,0
RET-900971,CUST-10629,apparel,68.71,2026-04-19,1,0
RET-900710,CUST-11985,accessories,79.74,2026-05-08,1,0
RET-901482,CUST-12727,footwear,23.56,2026-04-28,1,0
RET-902373,CUST-13864,footwear,64.35,2026-04-24,1,0
RET-900669,CUST-13329,footwear,12.82,2026-04-04,1,0
RET-901192,CUST-13633,accessories,32.78,2026-05-02,1,0
RET-900125,CUST-13428,apparel,10.89,2026-04-10,1,0
RET-902435,CUST-11262,footwear,52.96,2026-04-22,1,0
RET-901926,CUST-12394,footwear,36.02,2026-04-21,1,0
RET-901337,CUST-10363,accessories,77.26,2026-04-19,1,0
RET-902011,CUST-12629,footwear,154.17,2026-05-04,1,0
RET-901059,CUST-13322,accessories,79.89,2026-04-11,1,0
RET-900198,CUST-13447,footwear,64.56,2026-05-12,1,0
RET-900628,CUST-12438,footwear,166.4,2026-04-08,1,0
RET-900409,CUST-13707,footwear,33.11,2026-04-30,1,0
RET-902504,CUST-11404,accessories,55.92,2026-04-22,1,0
RET-901740,CUST-10196,footwear,137.96,2026-04-21,1,0
RET-902230,CUST-11711,footwear,36.19,2026-04-17,1,0
RET-901198,CUST-11632,footwear,5.8,2026-05-08,1,0
RET-901201,CUST-13635,footwear,170.73,2026-04-18,1,0
RET-901299,CUST-12637,apparel,34.56,2026-04-10,1,0
RET-902622,CUST-13042,apparel,218.61,2026-04-05,1,0
RET-900013,CUST-11693,apparel,175.88,2026-04-11,1,0
RET-902689,CUST-13902,accessories,164.77,2026-05-01,1,0
RET-902390,CUST-12385,footwear,64.82,2026-04-28,1,0
RET-900656,CUST-11861,accessories,9.31,2026-04-23,1,0
RET-900536,CUST-10667,accessories,56.99,2026-05-03,1,0
RET-900967,CUST-11294,footwear,116.7,2026-04-29,1,0
RET-902364,CUST-10347,footwear,140.66,2026-04-12,1,0
RET-901665,CUST-13828,accessories,114.51,2026-04-23,1,0
RET-901662,CUST-12552,accessories,43.46,2026-04-06,1,0
RET-902193,CUST-11831,footwear,73.21,2026-04-27,1,0
RET-901135,CUST-11071,apparel,183.8,2026-05-04,1,0
RET-901593,CUST-10838,apparel,21.55,2026-04-20,1,0
RET-901458,CUST-11411,footwear,52.58,2026-05-09,1,0
RET-900482,CUST-11279,apparel,43.14,2026-04-19,1,0
