invoice_id,vendor_id,vendor_tenure_months,amount,invoice_date,po_match_status,variance_pct,is_duplicate_suspect,autonomy_tier,cost_manual_baseline,cost_with_agent
AP-601226,V1027,35,4123.59,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601227,V1210,25,4334.05,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601228,V1118,75,2832.5,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601229,V1160,82,3090.51,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601230,V1208,22,411.54,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601231,V1216,25,2760.75,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601232,V1040,44,1167.46,2026-06-04,no_po,,False,1,14.0,14.0
AP-601233,V1094,30,383.69,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601234,V1092,2,6197.49,2026-06-21,matched_exact,0.0,False,2,14.0,8.0
AP-601235,V1207,95,5077.41,2026-06-29,no_po,,False,1,14.0,14.0
AP-601236,V1199,38,146256.86,2026-06-24,matched_exact,0.0,False,2,14.0,8.0
AP-601237,V1150,27,9407.68,2026-06-08,no_po,,False,1,14.0,14.0
AP-601238,V1180,83,5777.18,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601239,V1069,78,219.42,2026-06-18,no_po,,False,1,14.0,14.0
AP-601240,V1098,35,2958.0,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601241,V1055,38,1034.04,2026-06-15,matched_variance,6.9,False,2,14.0,8.0
AP-601242,V1152,76,459.72,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601243,V1131,65,2694.08,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601244,V1033,68,1162.98,2026-06-23,matched_exact,0.0,True,1,14.0,14.0
AP-601245,V1057,1,733.39,2026-06-22,matched_exact,0.0,False,2,14.0,8.0
AP-601246,V1007,32,4639.58,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601247,V1035,16,604.96,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601248,V1125,72,442.82,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601249,V1009,31,23120.52,2026-06-08,matched_exact,0.0,False,3,14.0,2.0
AP-601250,V1047,12,2390.56,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601251,V1011,38,191.7,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601252,V1012,32,1808.43,2026-06-29,matched_variance,1.4,False,3,14.0,2.0
AP-601253,V1214,61,1712.29,2026-06-02,matched_variance,5.2,False,2,14.0,8.0
AP-601254,V1219,10,3064.28,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601255,V1128,66,7559.09,2026-06-10,matched_exact,0.0,True,1,14.0,14.0
AP-601256,V1218,2,3015.7,2026-06-12,matched_exact,0.0,False,2,14.0,8.0
AP-601257,V1057,1,1109.75,2026-06-25,matched_exact,0.0,False,2,14.0,8.0
AP-601258,V1155,3,2451.25,2026-06-21,matched_exact,0.0,False,2,14.0,8.0
AP-601259,V1155,3,1918.97,2026-06-07,matched_variance,7.2,False,2,14.0,8.0
AP-601260,V1194,14,18281.89,2026-06-06,matched_exact,0.0,False,3,14.0,2.0
AP-601261,V1210,25,14987.28,2026-06-29,matched_exact,0.0,False,3,14.0,2.0
AP-601262,V1104,16,1431.21,2026-06-10,matched_variance,8.2,False,2,14.0,8.0
AP-601263,V1036,4,146.97,2026-06-06,matched_exact,0.0,False,2,14.0,8.0
AP-601264,V1018,20,1979.81,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601265,V1021,73,1539.55,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601266,V1214,61,2937.46,2026-06-06,no_po,,False,1,14.0,14.0
AP-601267,V1107,88,2501.36,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601268,V1053,8,29019.12,2026-06-28,no_po,,False,1,14.0,14.0
AP-601269,V1052,33,413.67,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601270,V1115,78,2102.52,2026-06-07,matched_variance,6.1,False,2,14.0,8.0
AP-601271,V1148,87,1735.16,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601272,V1060,70,951.76,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601273,V1039,16,1191.64,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601274,V1124,49,5393.98,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601275,V1216,25,990.83,2026-06-19,no_po,,False,1,14.0,14.0
AP-601276,V1014,18,7311.45,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601277,V1178,21,18901.98,2026-06-02,matched_exact,0.0,False,3,14.0,2.0
AP-601278,V1100,24,335.29,2026-06-28,matched_variance,7.5,False,2,14.0,8.0
AP-601279,V1127,12,1252.07,2026-06-03,matched_variance,3.5,False,3,14.0,2.0
AP-601280,V1217,30,1276.69,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601281,V1090,63,3385.3,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601282,V1022,71,3234.37,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601283,V1149,91,4413.4,2026-06-12,matched_variance,4.8,False,3,14.0,2.0
AP-601284,V1166,6,1755.43,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601285,V1116,58,3573.58,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601286,V1040,44,57603.12,2026-06-30,no_po,,False,1,14.0,14.0
AP-601287,V1205,44,69243.73,2026-06-03,matched_exact,0.0,False,2,14.0,8.0
AP-601288,V1169,45,800.66,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601289,V1096,26,999.38,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601290,V1058,95,4117.87,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601291,V1198,75,1718.41,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601292,V1144,15,571.57,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601293,V1110,1,2204.08,2026-06-08,matched_exact,0.0,False,2,14.0,8.0
AP-601294,V1072,42,780.7,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601295,V1180,83,47.64,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601296,V1173,52,6534.85,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601297,V1170,81,3140.1,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601298,V1001,75,714.12,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601299,V1072,42,472.31,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601300,V1212,25,848.83,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601301,V1143,65,583.47,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601302,V1198,75,6242.28,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601303,V1189,12,9549.14,2026-06-16,no_po,,False,1,14.0,14.0
AP-601304,V1017,36,13160.97,2026-06-05,matched_exact,0.0,False,3,14.0,2.0
AP-601305,V1184,63,2530.65,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601306,V1137,89,1156.38,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601307,V1160,82,8641.34,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601308,V1200,91,1589.96,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601309,V1070,90,598.35,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601310,V1142,21,2686.76,2026-06-29,matched_variance,1.3,False,3,14.0,2.0
AP-601311,V1208,22,6719.78,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601312,V1055,38,32937.86,2026-06-10,matched_exact,0.0,False,3,14.0,2.0
AP-601313,V1162,59,7762.4,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601314,V1179,90,2229.01,2026-06-09,no_po,,False,1,14.0,14.0
AP-601315,V1123,25,734.98,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601316,V1108,22,51444.86,2026-06-10,matched_variance,4.8,False,2,14.0,8.0
AP-601317,V1131,65,3311.29,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601318,V1097,7,3355.94,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601319,V1159,31,1192.97,2026-06-04,matched_variance,4.9,False,3,14.0,2.0
AP-601320,V1204,72,1941.73,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601321,V1184,63,9907.4,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601322,V1002,61,1492.08,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601323,V1118,75,974.16,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601324,V1197,8,2867.63,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601325,V1195,42,929.13,2026-06-19,matched_variance,8.1,False,2,14.0,8.0
AP-601326,V1214,61,1630.01,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601327,V1184,63,2193.3,2026-06-18,no_po,,False,1,14.0,14.0
AP-601328,V1091,73,1886.01,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601329,V1019,76,14486.97,2026-06-24,matched_exact,0.0,False,3,14.0,2.0
AP-601330,V1151,75,3060.27,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601331,V1151,75,4997.55,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601332,V1044,32,4177.08,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601333,V1207,95,341.59,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601334,V1114,48,582.86,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601335,V1039,16,3550.94,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601336,V1104,16,268.35,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601337,V1173,52,1757.87,2026-06-28,no_po,,False,1,14.0,14.0
AP-601338,V1083,60,4063.22,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601339,V1113,14,455.77,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601340,V1005,24,12938.95,2026-06-23,matched_exact,0.0,False,3,14.0,2.0
AP-601341,V1016,87,4033.79,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601342,V1016,87,1725.88,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601343,V1105,46,4051.2,2026-06-18,no_po,,False,1,14.0,14.0
AP-601344,V1083,60,73352.78,2026-06-21,matched_exact,0.0,False,2,14.0,8.0
AP-601345,V1027,35,1554.0,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601346,V1027,35,502.62,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601347,V1026,74,3076.33,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601348,V1171,43,460.73,2026-06-12,no_po,,False,1,14.0,14.0
AP-601349,V1122,93,762.13,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601350,V1098,35,3169.14,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601351,V1046,61,3456.14,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601352,V1029,83,623.42,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601353,V1184,63,502.59,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601354,V1134,95,6882.4,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601355,V1079,93,3885.72,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601356,V1072,42,5389.3,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601357,V1083,60,387.62,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601358,V1095,43,1698.17,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601359,V1208,22,2453.86,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601360,V1189,12,7653.64,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601361,V1067,20,6888.2,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601362,V1079,93,22681.31,2026-06-03,matched_variance,6.9,False,2,14.0,8.0
AP-601363,V1027,35,2381.91,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601364,V1178,21,2034.24,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601365,V1088,94,947.2,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601366,V1205,44,274.95,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601367,V1148,87,8299.22,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601368,V1049,18,1752.58,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601369,V1063,4,2435.27,2026-06-20,matched_exact,0.0,False,2,14.0,8.0
AP-601370,V1218,2,5801.42,2026-06-01,matched_exact,0.0,False,2,14.0,8.0
AP-601371,V1197,8,557.95,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601372,V1162,59,2835.13,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601373,V1143,65,109.85,2026-06-11,no_po,,False,1,14.0,14.0
AP-601374,V1142,21,8789.88,2026-06-11,matched_variance,4.1,False,3,14.0,2.0
AP-601375,V1045,37,4255.43,2026-06-01,matched_variance,0.6,False,3,14.0,2.0
AP-601376,V1112,19,785.89,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601377,V1060,70,62510.87,2026-06-17,matched_exact,0.0,False,2,14.0,8.0
AP-601378,V1107,88,1731.13,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601379,V1012,32,2778.75,2026-06-28,no_po,,False,1,14.0,14.0
AP-601380,V1168,55,908.48,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601381,V1216,25,868.69,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601382,V1209,42,1435.39,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601383,V1175,83,1752.53,2026-06-18,no_po,,False,1,14.0,14.0
AP-601384,V1169,45,999.97,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601385,V1047,12,1570.43,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601386,V1061,9,749.78,2026-06-01,matched_exact,0.0,True,1,14.0,14.0
AP-601387,V1079,93,2820.17,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601388,V1189,12,163.86,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601389,V1178,21,5230.62,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601390,V1035,16,632.24,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601391,V1017,36,16056.71,2026-06-21,matched_exact,0.0,False,3,14.0,2.0
AP-601392,V1106,75,824.3,2026-06-13,matched_variance,6.5,False,2,14.0,8.0
AP-601393,V1154,84,20767.86,2026-06-12,matched_variance,6.0,False,2,14.0,8.0
AP-601394,V1004,76,2358.92,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601395,V1207,95,9664.71,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601396,V1094,30,2061.04,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601397,V1133,42,1205.08,2026-06-16,no_po,,False,1,14.0,14.0
AP-601398,V1038,18,926.67,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601399,V1075,42,2502.11,2026-06-25,matched_variance,8.6,False,2,14.0,8.0
AP-601400,V1074,40,1735.38,2026-06-24,no_po,,False,1,14.0,14.0
AP-601401,V1061,9,1838.57,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601402,V1099,45,2945.47,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601403,V1205,44,2590.33,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601404,V1201,20,403.66,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601405,V1071,26,74.45,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601406,V1027,35,250.1,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601407,V1070,90,15481.76,2026-06-24,no_po,,False,1,14.0,14.0
AP-601408,V1087,45,22144.87,2026-06-23,matched_exact,0.0,False,3,14.0,2.0
AP-601409,V1140,78,1245.53,2026-06-08,matched_variance,7.9,False,2,14.0,8.0
AP-601410,V1166,6,358.99,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601411,V1026,74,5053.66,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601412,V1113,14,2743.12,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601413,V1152,76,1880.35,2026-06-11,matched_variance,1.1,False,3,14.0,2.0
AP-601414,V1089,16,520.79,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601415,V1087,45,456.81,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601416,V1119,62,2354.52,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601417,V1144,15,415.87,2026-06-17,matched_variance,4.7,False,3,14.0,2.0
AP-601418,V1115,78,1968.44,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601419,V1125,72,284.79,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601420,V1069,78,9167.72,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601421,V1072,42,4925.46,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601422,V1112,19,1678.61,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601423,V1110,1,3430.85,2026-06-07,matched_variance,5.5,False,2,14.0,8.0
AP-601424,V1105,46,755.16,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601425,V1077,64,14212.28,2026-06-08,matched_variance,5.8,False,2,14.0,8.0
AP-601426,V1033,68,3924.59,2026-06-02,no_po,,False,1,14.0,14.0
AP-601427,V1089,16,2943.93,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601428,V1194,14,1552.8,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601429,V1044,32,2714.6,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601430,V1120,85,294.42,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601431,V1120,85,7103.52,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601432,V1205,44,781.48,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601433,V1084,11,1033.2,2026-06-29,matched_variance,0.9,False,3,14.0,2.0
AP-601434,V1074,40,1023.84,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601435,V1050,53,737.91,2026-06-08,matched_variance,2.6,False,3,14.0,2.0
AP-601436,V1003,53,28587.55,2026-06-07,matched_exact,0.0,False,3,14.0,2.0
AP-601437,V1050,53,113193.04,2026-06-04,matched_exact,0.0,False,2,14.0,8.0
AP-601438,V1053,8,2242.21,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601439,V1055,38,48003.94,2026-06-11,matched_exact,0.0,False,3,14.0,2.0
AP-601440,V1166,6,195.17,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601441,V1174,23,3179.07,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601442,V1108,22,10531.81,2026-06-23,matched_exact,0.0,False,3,14.0,2.0
AP-601443,V1034,14,2269.68,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601444,V1037,84,780.36,2026-06-08,matched_variance,1.1,False,3,14.0,2.0
AP-601445,V1028,65,4248.45,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601446,V1219,10,574.86,2026-06-12,matched_variance,4.1,False,3,14.0,2.0
AP-601447,V1182,51,4623.86,2026-06-28,matched_variance,6.2,False,2,14.0,8.0
AP-601448,V1147,29,910.12,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601449,V1175,83,4340.06,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601450,V1137,89,874.72,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601451,V1101,85,11391.98,2026-06-25,matched_exact,0.0,False,3,14.0,2.0
AP-601452,V1197,8,4511.97,2026-06-21,no_po,,False,1,14.0,14.0
AP-601453,V1161,84,230.92,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601454,V1058,95,25777.14,2026-06-19,matched_exact,0.0,False,3,14.0,2.0
AP-601455,V1219,10,3688.77,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601456,V1108,22,1480.18,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601457,V1029,83,1705.05,2026-06-27,matched_variance,8.2,False,2,14.0,8.0
AP-601458,V1022,71,18916.55,2026-06-29,matched_exact,0.0,False,3,14.0,2.0
AP-601459,V1018,20,995.08,2026-06-19,no_po,,False,1,14.0,14.0
AP-601460,V1147,29,1868.46,2026-06-23,no_po,,False,1,14.0,14.0
AP-601461,V1012,32,4577.56,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601462,V1161,84,320.89,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601463,V1014,18,4191.28,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601464,V1184,63,444.74,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601465,V1068,6,962.55,2026-06-20,matched_variance,5.4,False,2,14.0,8.0
AP-601466,V1026,74,30120.99,2026-06-20,matched_exact,0.0,False,3,14.0,2.0
AP-601467,V1145,72,1063.35,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601468,V1173,52,4769.02,2026-06-05,no_po,,False,1,14.0,14.0
AP-601469,V1039,16,234.2,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601470,V1083,60,1778.09,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601471,V1131,65,2775.04,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601472,V1026,74,3742.4,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601473,V1171,43,999.53,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601474,V1202,37,4869.27,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601475,V1119,62,2437.02,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601476,V1080,77,965.36,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601477,V1145,72,842.36,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601478,V1083,60,989.7,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601479,V1140,78,2321.41,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601480,V1030,43,4839.34,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601481,V1092,2,258.45,2026-06-03,matched_variance,2.9,False,2,14.0,8.0
AP-601482,V1116,58,1381.45,2026-06-03,no_po,,False,1,14.0,14.0
AP-601483,V1019,76,1160.48,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601484,V1057,1,3707.07,2026-06-20,matched_exact,0.0,False,2,14.0,8.0
AP-601485,V1062,36,165.62,2026-06-19,matched_variance,3.4,True,1,14.0,14.0
AP-601486,V1132,36,10946.2,2026-06-28,matched_exact,0.0,False,3,14.0,2.0
AP-601487,V1062,36,3577.87,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601488,V1207,95,295.74,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601489,V1145,72,739.03,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601490,V1102,94,2292.61,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601491,V1023,58,1002.14,2026-06-23,matched_variance,0.6,False,3,14.0,2.0
AP-601492,V1111,25,1044.36,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601493,V1215,45,353.22,2026-06-03,no_po,,False,1,14.0,14.0
AP-601494,V1089,16,2599.09,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601495,V1021,73,777.05,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601496,V1060,70,5826.4,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601497,V1169,45,1542.71,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601498,V1000,6,2167.91,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601499,V1153,80,9003.85,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601500,V1167,49,5543.3,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601501,V1018,20,7476.0,2026-06-23,no_po,,False,1,14.0,14.0
AP-601502,V1021,73,1073.81,2026-06-06,matched_variance,8.3,False,2,14.0,8.0
AP-601503,V1022,71,1772.47,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601504,V1020,70,378.18,2026-06-29,no_po,,False,1,14.0,14.0
AP-601505,V1139,72,4242.25,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601506,V1113,14,24151.06,2026-06-03,matched_exact,0.0,False,3,14.0,2.0
AP-601507,V1121,82,145.59,2026-06-01,no_po,,False,1,14.0,14.0
AP-601508,V1195,42,9145.0,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601509,V1185,27,3962.49,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601510,V1091,73,11344.22,2026-06-02,matched_exact,0.0,False,3,14.0,2.0
AP-601511,V1160,82,2357.16,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601512,V1011,38,1089.36,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601513,V1087,45,1555.08,2026-06-17,no_po,,False,1,14.0,14.0
AP-601514,V1019,76,2614.12,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601515,V1113,14,1803.33,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601516,V1211,7,624.47,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601517,V1158,74,1005.47,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601518,V1201,20,305.16,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601519,V1157,24,512.79,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601520,V1083,60,346.34,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601521,V1202,37,4230.33,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601522,V1044,32,1736.12,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601523,V1096,26,6640.64,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601524,V1036,4,30945.0,2026-06-09,matched_exact,0.0,False,2,14.0,8.0
AP-601525,V1006,83,1324.35,2026-06-05,no_po,,False,1,14.0,14.0
AP-601526,V1125,72,5986.62,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601527,V1200,91,1061.58,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601528,V1176,24,21267.17,2026-06-26,matched_exact,0.0,False,3,14.0,2.0
AP-601529,V1060,70,3385.33,2026-06-09,matched_variance,7.4,False,2,14.0,8.0
AP-601530,V1219,10,7368.31,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601531,V1198,75,995.38,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601532,V1032,20,2463.5,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601533,V1178,21,1306.2,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
